date,Fog_L_jour_x,Hydropanel_L_jour_x,AgriPV_L_jour_x,Condensation_L_jour_x,YEAR,DOY,ALLSKY_SFC_SW_DWN,WS2M,T2M_MAX,RH2M,T2M_MIN,PRECTOTCORR,Irradiance_kWh_m2,Hydropanel_L_jour_y,AgriPV_Energie_kWh_jour,AgriPV_L_jour_y,Fog_L_jour_y,Condensation_L_jour_y
2024-10-28,50.0,2.388888888888889,3.44,2.0,2024,302,10.32,1.88,18.07,74.84,10.25,1.31,2.8666666666666667,2.388888888888889,5.16,3.44,50.0,2.0
2024-10-29,50.0,2.2546296296296298,3.2466666666666666,2.0,2024,303,9.74,4.15,19.64,76.95,9.85,2.29,2.7055555555555557,2.2546296296296298,4.87,3.2466666666666666,50.0,2.0
2024-10-30,50.0,2.0324074074074074,2.9266666666666663,2.0,2024,304,8.78,3.57,22.81,75.36,12.11,0.72,2.4388888888888887,2.0324074074074074,4.39,2.9266666666666663,50.0,2.0
2024-10-31,50.0,3.812499999999999,5.489999999999998,2.0,2024,305,16.47,1.37,24.02,71.21,12.17,0.08,4.574999999999999,3.812499999999999,8.234999999999998,5.489999999999998,50.0,2.0
2024-11-01,50.0,3.680555555555556,5.3,2.0,2024,306,15.9,1.25,24.53,68.97,13.61,0.06,4.416666666666667,3.680555555555556,7.95,5.3,50.0,2.0
2024-11-02,50.0,3.706018518518519,5.336666666666667,2.0,2024,307,16.01,1.53,24.29,68.16,13.04,0.0,4.447222222222223,3.706018518518519,8.005,5.336666666666667,50.0,2.0
2024-11-03,50.0,3.6759259259259274,5.293333333333334,2.0,2024,308,15.88,1.37,27.83,52.31,14.2,0.0,4.411111111111111,3.6759259259259265,7.94,5.293333333333334,50.0,2.0
2024-11-04,50.0,3.354166666666667,4.83,2.0,2024,309,14.49,1.58,28.27,48.06,13.42,0.0,4.025,3.354166666666667,7.245,4.83,50.0,2.0
2024-11-05,50.0,3.6875,5.31,2.0,2024,310,15.93,1.41,31.47,41.72,16.51,0.0,4.425,3.6874999999999996,7.965,5.31,50.0,2.0
2024-11-06,50.0,3.726851851851852,5.366666666666666,2.0,2024,311,16.1,1.5,33.67,34.17,17.3,0.0,4.472222222222222,3.7268518518518516,8.049999999999999,5.366666666666666,50.0,2.0
2024-11-07,50.0,2.638888888888889,3.8,2.0,2024,312,11.4,2.25,32.85,37.92,18.42,0.0,3.1666666666666665,2.638888888888889,5.699999999999999,3.7999999999999994,50.0,2.0
2024-11-08,50.0,1.828703703703704,2.6333333333333333,2.0,2024,313,7.9,2.35,32.51,42.04,19.6,0.0,2.1944444444444446,1.8287037037037037,3.95,2.6333333333333333,50.0,2.0
2024-11-09,50.0,1.6712962962962965,2.4066666666666667,2.0,2024,314,7.22,1.41,26.24,49.29,19.29,0.0,2.0055555555555555,1.6712962962962963,3.6100000000000003,2.4066666666666667,50.0,2.0
2024-11-10,50.0,3.55324074074074,5.116666666666666,2.0,2024,315,15.35,2.29,28.68,49.34,14.31,0.0,4.263888888888888,3.55324074074074,7.674999999999999,5.116666666666666,50.0,2.0
2024-11-11,50.0,3.5486111111111107,5.109999999999999,2.0,2024,316,15.33,2.48,25.46,61.48,12.81,0.01,4.258333333333333,3.5486111111111107,7.664999999999999,5.109999999999999,50.0,2.0
2024-11-12,50.0,3.324074074074073,4.786666666666666,2.0,2024,317,14.36,1.63,23.94,65.74,12.43,0.08,3.9888888888888885,3.3240740740740735,7.179999999999999,4.786666666666666,50.0,2.0
2024-11-13,50.0,2.747685185185185,3.9566666666666666,2.0,2024,318,11.87,2.47,21.73,74.97,12.17,0.85,3.297222222222222,2.747685185185185,5.935,3.9566666666666666,50.0,2.0
2024-11-14,50.0,3.1921296296296293,4.596666666666666,2.0,2024,319,13.79,2.45,22.91,68.9,12.19,0.08,3.8305555555555553,3.1921296296296293,6.894999999999999,4.596666666666666,50.0,2.0
2024-11-15,50.0,2.488425925925926,3.583333333333333,2.0,2024,320,10.75,2.07,25.43,47.46,12.42,0.03,2.986111111111111,2.488425925925926,5.375,3.5833333333333335,50.0,2.0
2024-11-16,50.0,3.173611111111112,4.57,2.0,2024,321,13.71,2.4,28.92,50.46,13.71,0.02,3.8083333333333336,3.1736111111111116,6.855,4.57,50.0,2.0
2024-11-17,50.0,2.9629629629629632,4.266666666666667,2.0,2024,322,12.8,2.16,25.74,52.87,13.62,0.06,3.555555555555556,2.9629629629629632,6.4,4.266666666666667,50.0,2.0
2024-11-18,50.0,2.6620370370370368,3.8333333333333326,2.0,2024,323,11.5,2.33,26.86,58.19,15.86,0.68,3.194444444444444,2.6620370370370368,5.749999999999999,3.8333333333333326,50.0,2.0
2024-11-19,50.0,1.347222222222222,1.94,2.0,2024,324,5.82,2.63,24.43,65.31,15.59,4.21,1.6166666666666667,1.347222222222222,2.91,1.9400000000000002,50.0,2.0
2024-11-20,50.0,3.298611111111111,4.749999999999999,2.0,2024,325,14.25,1.67,27.76,57.11,15.09,0.05,3.958333333333333,3.298611111111111,7.124999999999999,4.749999999999999,50.0,2.0
2024-11-21,50.0,3.263888888888889,4.699999999999999,2.0,2024,326,14.1,1.31,28.35,46.98,15.72,0.0,3.9166666666666665,3.263888888888889,7.049999999999999,4.699999999999999,50.0,2.0
2024-11-22,50.0,3.206018518518518,4.616666666666666,2.0,2024,327,13.85,1.87,28.13,43.35,15.12,0.0,3.847222222222222,3.206018518518518,6.925,4.616666666666666,50.0,2.0
2024-11-23,50.0,3.2013888888888893,4.61,2.0,2024,328,13.83,2.07,31.59,36.95,15.16,0.0,3.841666666666667,3.2013888888888893,6.915000000000001,4.61,50.0,2.0
2024-11-24,50.0,2.006944444444444,2.89,2.0,2024,329,8.67,3.9,30.75,30.49,19.26,0.01,2.408333333333333,2.006944444444444,4.335,2.89,50.0,2.0
2024-11-25,50.0,2.6597222222222223,3.83,2.0,2024,330,11.49,2.79,29.1,38.95,16.18,0.0,3.1916666666666664,2.6597222222222223,5.744999999999999,3.8299999999999996,50.0,2.0
2024-11-26,50.0,2.162037037037037,3.1133333333333333,2.0,2024,331,9.34,2.73,29.12,34.51,16.16,0.0,2.5944444444444446,2.162037037037037,4.67,3.1133333333333333,50.0,2.0
2024-11-27,50.0,3.002314814814815,4.323333333333333,2.0,2024,332,12.97,2.27,30.17,32.67,15.98,0.0,3.602777777777778,3.002314814814815,6.485,4.323333333333333,50.0,2.0
2024-11-28,50.0,2.981481481481482,4.293333333333333,2.0,2024,333,12.88,1.67,30.53,33.35,15.38,0.0,3.577777777777778,2.981481481481482,6.4399999999999995,4.293333333333333,50.0,2.0
2024-11-29,50.0,2.678240740740741,3.856666666666667,2.0,2024,334,11.57,1.23,29.22,35.0,16.82,0.0,3.213888888888889,2.678240740740741,5.785,3.856666666666667,50.0,2.0
2024-11-30,50.0,2.960648148148148,4.263333333333333,2.0,2024,335,12.79,1.9,29.13,36.57,16.27,0.0,3.5527777777777776,2.960648148148148,6.395,4.263333333333333,50.0,2.0
2024-12-01,50.0,2.395833333333333,3.45,2.0,2024,336,10.35,2.31,26.85,32.07,14.07,0.0,2.875,2.3958333333333335,5.175,3.4499999999999997,50.0,2.0
2024-12-02,50.0,2.706018518518518,3.896666666666665,2.0,2024,337,11.69,1.37,27.0,36.58,13.92,0.0,3.247222222222222,2.706018518518518,5.844999999999998,3.896666666666665,50.0,2.0
2024-12-03,50.0,2.921296296296296,4.206666666666666,2.0,2024,338,12.62,1.65,26.49,44.03,13.0,0.0,3.505555555555555,2.921296296296296,6.309999999999999,4.206666666666666,50.0,2.0
2024-12-04,50.0,3.083333333333333,4.44,2.0,2024,339,13.32,2.4,24.32,58.57,11.4,0.0,3.7,3.0833333333333335,6.66,4.44,50.0,2.0
2024-12-05,50.0,2.671296296296296,3.846666666666666,2.0,2024,340,11.54,1.89,24.09,47.76,10.4,0.0,3.2055555555555553,2.671296296296296,5.769999999999999,3.846666666666666,50.0,2.0
2024-12-06,50.0,3.138888888888889,4.52,2.0,2024,341,13.56,1.19,26.17,34.05,10.53,0.0,3.7666666666666666,3.138888888888889,6.779999999999999,4.52,50.0,2.0
2024-12-07,50.0,2.3796296296296293,3.426666666666666,2.0,2024,342,10.28,1.73,24.87,41.99,12.47,0.05,2.855555555555555,2.3796296296296293,5.139999999999999,3.426666666666666,50.0,2.0
2024-12-08,50.0,2.8125,4.05,2.0,2024,343,12.15,1.92,24.08,62.92,11.16,0.06,3.375,2.8125,6.075,4.05,50.0,2.0
2024-12-09,50.0,2.756944444444444,3.9699999999999993,2.0,2024,344,11.91,2.87,19.2,74.02,7.52,0.05,3.308333333333333,2.756944444444444,5.954999999999999,3.9699999999999993,50.0,2.0
2024-12-10,50.0,3.1481481481481484,4.533333333333333,2.0,2024,345,13.6,1.94,16.4,63.11,4.93,0.0,3.7777777777777777,3.1481481481481484,6.8,4.533333333333333,50.0,2.0
2024-12-11,50.0,2.185185185185185,3.1466666666666665,2.0,2024,346,9.44,1.87,16.73,65.43,3.73,0.09,2.6222222222222222,2.185185185185185,4.72,3.1466666666666665,50.0,2.0
2024-12-12,50.0,2.5810185185185186,3.7166666666666655,2.0,2024,347,11.15,2.1,17.7,73.74,6.73,0.03,3.0972222222222223,2.5810185185185186,5.574999999999999,3.7166666666666663,50.0,2.0
2024-12-13,50.0,3.0486111111111107,4.39,2.0,2024,348,13.17,1.18,19.29,62.56,7.81,0.0,3.658333333333333,3.0486111111111107,6.584999999999999,4.39,50.0,2.0
2024-12-14,50.0,2.4606481481481484,3.543333333333333,2.0,2024,349,10.63,1.45,23.42,35.0,8.13,0.0,2.952777777777778,2.4606481481481484,5.3149999999999995,3.543333333333333,50.0,2.0
2024-12-15,50.0,2.1712962962962963,3.126666666666667,2.0,2024,350,9.38,1.56,23.15,25.62,12.28,0.0,2.6055555555555556,2.1712962962962963,4.69,3.126666666666667,50.0,2.0
2024-12-16,50.0,2.8171296296296293,4.056666666666667,2.0,2024,351,12.17,1.99,23.97,27.19,12.06,0.0,3.3805555555555555,2.8171296296296293,6.085,4.056666666666667,50.0,2.0
2024-12-17,50.0,2.400462962962963,3.4566666666666657,2.0,2024,352,10.37,1.99,26.69,32.08,12.51,0.0,2.880555555555555,2.400462962962963,5.184999999999999,3.4566666666666657,50.0,2.0
2024-12-18,50.0,2.8009259259259256,4.033333333333332,2.0,2024,353,12.1,1.38,25.12,42.31,11.82,0.07,3.3611111111111107,2.8009259259259256,6.049999999999999,4.033333333333332,50.0,2.0
2024-12-19,50.0,2.675925925925926,3.8533333333333335,2.0,2024,354,11.56,1.3,23.42,58.04,10.56,0.09,3.2111111111111112,2.675925925925926,5.78,3.8533333333333335,50.0,2.0
2024-12-20,50.0,2.4814814814814814,3.5733333333333337,2.0,2024,355,10.72,2.29,21.96,69.87,8.93,0.66,2.977777777777778,2.4814814814814814,5.36,3.5733333333333337,50.0,2.0
2024-12-21,50.0,2.1412037037037037,3.0833333333333326,2.0,2024,356,9.25,2.55,14.77,83.46,8.86,6.14,2.569444444444444,2.1412037037037033,4.624999999999999,3.0833333333333326,50.0,2.0
2024-12-22,50.0,2.175925925925926,3.1333333333333333,2.0,2024,357,9.4,1.7,18.92,58.01,7.08,0.01,2.611111111111111,2.175925925925926,4.7,3.1333333333333333,50.0,2.0
2024-12-23,50.0,2.935185185185185,4.226666666666667,2.0,2024,358,12.68,1.37,21.51,52.28,8.9,0.0,3.522222222222222,2.935185185185185,6.34,4.226666666666667,50.0,2.0
2024-12-24,50.0,2.9745370370370368,4.283333333333333,2.0,2024,359,12.85,1.45,23.06,44.18,8.61,0.0,3.569444444444444,2.9745370370370368,6.425,4.283333333333333,50.0,2.0
2024-12-25,50.0,2.7152777777777777,3.91,2.0,2024,360,11.73,1.63,24.23,39.1,10.37,0.0,3.2583333333333333,2.7152777777777777,5.865,3.91,50.0,2.0
2024-12-26,50.0,2.775462962962963,3.9966666666666666,2.0,2024,361,11.99,2.18,23.27,41.79,9.09,0.01,3.3305555555555557,2.775462962962963,5.995,3.9966666666666666,50.0,2.0
2024-12-27,50.0,2.1597222222222223,3.11,2.0,2024,362,9.33,1.64,22.5,43.07,9.81,0.05,2.591666666666667,2.1597222222222223,4.665,3.11,50.0,2.0
2024-12-28,50.0,2.078703703703704,2.9933333333333327,2.0,2024,363,8.98,1.15,19.18,55.82,11.25,0.91,2.4944444444444445,2.0787037037037037,4.489999999999999,2.9933333333333327,50.0,2.0
2024-12-29,50.0,2.398148148148148,3.453333333333333,2.0,2024,364,10.36,1.36,16.82,71.36,9.8,0.31,2.8777777777777778,2.398148148148148,5.18,3.453333333333333,50.0,2.0
2024-12-30,50.0,2.3564814814814814,3.3933333333333326,2.0,2024,365,10.18,1.34,17.72,60.56,9.24,0.1,2.8277777777777775,2.3564814814814814,5.089999999999999,3.3933333333333326,50.0,2.0
2024-12-31,50.0,2.837962962962963,4.086666666666667,2.0,2024,366,12.26,1.02,18.21,62.54,6.83,0.15,3.4055555555555554,2.837962962962963,6.13,4.086666666666667,50.0,2.0
2025-01-01,50.0,3.023148148148148,4.3533333333333335,2.0,2025,1,13.06,1.58,18.08,56.75,6.5,1.19,3.6277777777777778,3.023148148148148,6.53,4.3533333333333335,50.0,2.0
2025-01-02,50.0,3.020833333333333,4.35,2.0,2025,2,13.05,1.49,20.08,41.74,4.74,0.0,3.625,3.020833333333333,6.5249999999999995,4.35,50.0,2.0
2025-01-03,50.0,2.916666666666667,4.2,2.0,2025,3,12.6,1.42,20.57,34.31,5.06,0.0,3.5,2.916666666666667,6.3,4.2,50.0,2.0
2025-01-04,50.0,2.4814814814814814,3.5733333333333337,2.0,2025,4,10.72,1.31,19.57,45.52,8.1,0.0,2.977777777777778,2.4814814814814814,5.36,3.5733333333333337,50.0,2.0
2025-01-05,50.0,2.8935185185185186,4.166666666666667,2.0,2025,5,12.5,2.1,20.42,43.99,7.7,0.0,3.4722222222222223,2.8935185185185186,6.25,4.166666666666667,50.0,2.0
2025-01-06,50.0,1.7847222222222223,2.57,2.0,2025,6,7.71,3.09,19.31,66.19,9.21,1.4,2.1416666666666666,1.7847222222222223,3.8549999999999995,2.57,50.0,2.0
2025-01-07,50.0,3.171296296296296,4.566666666666666,2.0,2025,7,13.7,1.83,20.83,54.37,6.72,0.08,3.8055555555555554,3.171296296296296,6.85,4.566666666666666,50.0,2.0
2025-01-08,50.0,2.703703703703704,3.893333333333333,2.0,2025,8,11.68,1.91,22.03,52.37,8.59,0.0,3.2444444444444445,2.7037037037037037,5.84,3.893333333333333,50.0,2.0
2025-01-09,50.0,3.083333333333333,4.44,2.0,2025,9,13.32,1.3,23.39,49.22,9.96,0.0,3.7,3.0833333333333335,6.66,4.44,50.0,2.0
2025-01-10,50.0,3.157407407407407,4.546666666666666,2.0,2025,10,13.64,1.74,24.57,50.1,10.52,0.05,3.7888888888888888,3.157407407407407,6.819999999999999,4.546666666666666,50.0,2.0
2025-01-11,50.0,2.9699074074074074,4.276666666666666,2.0,2025,11,12.83,1.85,24.51,53.69,10.03,0.0,3.5638888888888887,2.9699074074074074,6.414999999999999,4.276666666666666,50.0,2.0
2025-01-12,50.0,3.0439814814814814,4.383333333333334,2.0,2025,12,13.15,2.09,23.54,61.91,10.76,0.0,3.6527777777777777,3.0439814814814814,6.575,4.383333333333334,50.0,2.0
2025-01-13,50.0,3.363425925925925,4.843333333333333,2.0,2025,13,14.53,2.99,22.15,56.23,8.57,0.0,4.0361111111111105,3.363425925925925,7.264999999999999,4.843333333333333,50.0,2.0
2025-01-14,50.0,3.398148148148148,4.893333333333333,2.0,2025,14,14.68,1.42,20.89,36.06,5.66,0.0,4.0777777777777775,3.398148148148148,7.339999999999999,4.893333333333333,50.0,2.0
2025-01-15,50.0,3.2847222222222223,4.73,2.0,2025,15,14.19,2.03,19.21,31.2,4.14,0.0,3.9416666666666664,3.2847222222222223,7.095,4.7299999999999995,50.0,2.0
2025-01-16,50.0,3.2962962962962967,4.746666666666667,2.0,2025,16,14.24,1.5,18.76,47.87,3.97,0.0,3.9555555555555557,3.2962962962962967,7.12,4.746666666666667,50.0,2.0
2025-01-17,50.0,2.016203703703704,2.9033333333333338,2.0,2025,17,8.71,1.26,16.44,68.38,5.98,0.09,2.4194444444444447,2.016203703703704,4.355,2.9033333333333338,50.0,2.0
2025-01-18,50.0,3.1087962962962963,4.476666666666666,2.0,2025,18,13.43,1.34,18.34,59.69,7.65,0.14,3.730555555555555,3.1087962962962963,6.714999999999999,4.476666666666666,50.0,2.0
2025-01-19,50.0,3.3032407407407405,4.756666666666666,2.0,2025,19,14.27,1.68,19.49,46.72,5.95,0.0,3.9638888888888886,3.3032407407407405,7.134999999999999,4.756666666666666,50.0,2.0
2025-01-20,50.0,2.6990740740740744,3.8866666666666654,2.0,2025,20,11.66,2.06,24.85,40.71,7.3,0.0,3.238888888888889,2.6990740740740744,5.829999999999999,3.8866666666666663,50.0,2.0
2025-01-21,50.0,3.226851851851851,4.646666666666666,2.0,2025,21,13.94,3.11,27.08,25.91,9.05,0.0,3.872222222222222,3.226851851851851,6.969999999999998,4.646666666666666,50.0,2.0
2025-01-22,50.0,3.020833333333333,4.35,2.0,2025,22,13.05,3.3,25.33,38.08,10.56,0.0,3.625,3.020833333333333,6.5249999999999995,4.35,50.0,2.0
2025-01-23,50.0,3.3888888888888884,4.88,2.0,2025,23,14.64,1.16,22.96,46.31,9.76,0.0,4.066666666666666,3.3888888888888884,7.319999999999999,4.88,50.0,2.0
2025-01-24,50.0,3.416666666666666,4.92,2.0,2025,24,14.76,1.39,24.76,41.96,8.21,0.0,4.1,3.416666666666666,7.38,4.92,50.0,2.0
2025-01-25,50.0,2.9027777777777777,4.179999999999999,2.0,2025,25,12.54,1.36,22.89,59.35,8.33,0.0,3.483333333333333,2.9027777777777777,6.269999999999999,4.179999999999999,50.0,2.0
2025-01-26,50.0,2.8541666666666665,4.11,2.0,2025,26,12.33,1.57,24.3,58.22,9.13,0.03,3.425,2.8541666666666665,6.165,4.11,50.0,2.0
2025-01-27,50.0,3.136574074074074,4.516666666666667,2.0,2025,27,13.55,2.42,26.01,52.45,10.0,0.23,3.763888888888889,3.136574074074074,6.7749999999999995,4.516666666666667,50.0,2.0
2025-01-28,50.0,2.6620370370370368,3.8333333333333326,2.0,2025,28,11.5,2.16,21.47,67.34,8.34,1.17,3.194444444444444,2.6620370370370368,5.749999999999999,3.8333333333333326,50.0,2.0
2025-01-29,50.0,3.4074074074074074,4.906666666666666,2.0,2025,29,14.72,2.19,23.79,54.82,7.78,0.81,4.088888888888889,3.4074074074074074,7.359999999999999,4.906666666666666,50.0,2.0
2025-01-30,50.0,2.673611111111111,3.85,2.0,2025,30,11.55,3.05,15.16,76.6,7.0,6.2,3.2083333333333335,2.673611111111111,5.775,3.85,50.0,2.0
2025-01-31,50.0,2.828703703703704,4.073333333333333,2.0,2025,31,12.22,1.99,16.26,63.27,5.2,0.01,3.3944444444444444,2.8287037037037037,6.109999999999999,4.073333333333333,50.0,2.0
2025-02-01,50.0,3.541666666666667,5.1,2.0,2025,32,15.3,1.51,18.73,56.18,4.33,0.0,4.25,3.541666666666667,7.6499999999999995,5.1,50.0,2.0
2025-02-02,50.0,2.5486111111111107,3.67,2.0,2025,33,11.01,1.49,15.6,70.73,4.93,0.19,3.058333333333333,2.5486111111111107,5.505,3.67,50.0,2.0
2025-02-03,50.0,2.6296296296296298,3.786666666666666,2.0,2025,34,11.36,1.54,19.66,70.06,6.23,0.01,3.1555555555555554,2.6296296296296298,5.68,3.7866666666666666,50.0,2.0
2025-02-04,50.0,3.872685185185185,5.576666666666667,2.0,2025,35,16.73,2.25,18.0,65.15,5.7,0.0,4.647222222222222,3.872685185185185,8.365,5.576666666666667,50.0,2.0
2025-02-05,50.0,3.9166666666666665,5.64,2.0,2025,36,16.92,1.39,21.09,47.52,5.53,0.0,4.7,3.9166666666666665,8.459999999999999,5.64,50.0,2.0
2025-02-06,50.0,3.88425925925926,5.593333333333334,2.0,2025,37,16.78,1.64,22.77,40.06,6.9,0.0,4.661111111111111,3.8842592592592595,8.39,5.593333333333334,50.0,2.0
2025-02-07,50.0,3.969907407407407,5.716666666666666,2.0,2025,38,17.15,1.62,21.8,47.31,5.23,0.0,4.763888888888888,3.969907407407407,8.575,5.716666666666666,50.0,2.0
2025-02-08,50.0,4.025462962962963,5.796666666666667,2.0,2025,39,17.39,1.63,21.86,47.7,7.28,0.0,4.830555555555556,4.025462962962963,8.695,5.796666666666667,50.0,2.0
2025-02-09,50.0,4.00925925925926,5.7733333333333325,2.0,2025,40,17.32,1.4,23.88,39.03,7.84,0.0,4.811111111111111,4.0092592592592595,8.659999999999998,5.7733333333333325,50.0,2.0
2025-02-10,50.0,3.9652777777777777,5.71,2.0,2025,41,17.13,1.92,24.11,33.54,7.98,0.0,4.758333333333333,3.9652777777777777,8.565,5.71,50.0,2.0
2025-02-11,50.0,3.893518518518519,5.6066666666666665,2.0,2025,42,16.82,2.24,23.83,32.96,7.68,0.0,4.6722222222222225,3.893518518518519,8.41,5.6066666666666665,50.0,2.0
2025-02-12,50.0,3.905092592592592,5.623333333333332,2.0,2025,43,16.87,1.64,23.09,40.36,9.12,0.01,4.686111111111111,3.905092592592592,8.434999999999999,5.623333333333332,50.0,2.0
2025-02-13,50.0,4.164351851851851,5.996666666666665,2.0,2025,44,17.99,1.34,24.61,38.36,8.77,0.0,4.997222222222222,4.164351851851851,8.994999999999997,5.996666666666665,50.0,2.0
2025-02-14,50.0,4.111111111111112,5.920000000000001,2.0,2025,45,17.76,1.71,26.25,31.51,8.15,0.0,4.933333333333334,4.111111111111112,8.88,5.920000000000001,50.0,2.0
2025-02-15,50.0,2.710648148148148,3.903333333333333,2.0,2025,46,11.71,2.89,24.61,32.75,10.18,0.82,3.2527777777777778,2.710648148148148,5.8549999999999995,3.903333333333333,50.0,2.0
2025-02-16,50.0,1.898148148148148,2.733333333333333,2.0,2025,47,8.2,2.39,17.83,75.98,8.09,6.64,2.2777777777777777,1.898148148148148,4.1,2.733333333333333,50.0,2.0
2025-02-17,50.0,3.733796296296296,5.376666666666666,2.0,2025,48,16.13,1.08,22.13,56.05,7.94,0.01,4.480555555555555,3.7337962962962963,8.065,5.376666666666666,50.0,2.0
2025-02-18,50.0,2.3402777777777777,3.37,2.0,2025,49,10.11,3.37,22.89,61.21,8.71,6.04,2.808333333333333,2.3402777777777777,5.055,3.3699999999999997,50.0,2.0
2025-02-19,50.0,2.6967592592592595,3.883333333333333,2.0,2025,50,11.65,1.71,19.11,80.76,9.25,4.85,3.236111111111111,2.6967592592592595,5.825,3.8833333333333333,50.0,2.0
2025-02-20,50.0,4.127314814814815,5.9433333333333325,2.0,2025,51,17.83,1.73,23.6,61.65,9.08,0.01,4.9527777777777775,4.127314814814815,8.915,5.9433333333333325,50.0,2.0
2025-02-21,50.0,3.833333333333333,5.52,2.0,2025,52,16.56,2.65,25.13,54.03,10.47,0.0,4.6,3.833333333333333,8.28,5.52,50.0,2.0
2025-02-22,50.0,3.4490740740740744,4.966666666666667,2.0,2025,53,14.9,2.33,23.22,61.86,10.75,0.02,4.138888888888889,3.4490740740740744,7.45,4.966666666666667,50.0,2.0
2025-02-23,50.0,4.266203703703704,6.1433333333333335,2.0,2025,54,18.43,2.81,21.58,65.43,8.93,0.04,5.1194444444444445,4.266203703703704,9.215,6.1433333333333335,50.0,2.0
2025-02-24,50.0,4.344907407407407,6.256666666666667,2.0,2025,55,18.77,1.53,24.98,46.96,7.89,0.0,5.213888888888889,4.344907407407407,9.385,6.256666666666667,50.0,2.0
2025-02-25,50.0,4.164351851851851,5.996666666666665,2.0,2025,56,17.99,1.49,24.04,48.73,8.75,0.02,4.997222222222222,4.164351851851851,8.994999999999997,5.996666666666665,50.0,2.0
2025-02-26,50.0,4.49537037037037,6.473333333333334,2.0,2025,57,19.42,1.41,24.51,57.76,9.56,0.06,5.394444444444445,4.49537037037037,9.71,6.473333333333334,50.0,2.0
2025-02-27,50.0,3.189814814814815,4.593333333333333,2.0,2025,58,13.78,1.62,23.57,61.57,10.3,0.07,3.8277777777777775,3.189814814814815,6.889999999999999,4.593333333333333,50.0,2.0
